Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
19,60,1,0,0,8,94,2,1,1,0,0,1,3,0,0,0,1,62,False,True,False
30,100,2,2,1,6,90,0,1,0,1,0,0,2,1,0,0,0,74,False,False,True
24,86,1,1,1,8,79,1,0,0,0,1,0,4,0,0,0,1,68,False,True,False
20,75,0,2,0,8,67,1,1,1,2,0,0,4,0,1,1,0,66,False,False,True
19,79,1,1,0,4,76,2,1,1,1,1,1,3,0,-1,0,0,67,False,True,False
20,71,2,1,0,5,52,2,1,1,1,2,0,3,0,0,1,0,65,False,True,False
17,74,1,1,1,7,62,1,1,2,2,1,0,4,0,0,0,0,66,False,False,True
7,86,2,1,0,7,68,1,1,5,0,1,0,4,0,2,1,0,67,False,False,True
32,95,1,1,1,7,66,2,1,5,2,1,1,3,0,1,0,0,76,True,False,False
21,67,0,2,1,7,55,2,1,2,2,2,1,3,0,0,1,1,66,False,False,True
22,94,0,0,0,9,53,2,1,1,1,2,0,3,0,1,0,1,68,False,True,False
20,65,2,1,1,8,71,0,1,2,0,1,1,3,1,1,0,1,63,False,True,False
16,69,1,2,1,4,54,1,1,4,0,0,0,4,0,1,0,1,65,False,False,True
19,61,2,1,0,10,64,1,1,3,0,1,0,3,0,0,1,0,63,False,False,True
10,66,1,1,0,4,74,0,1,2,0,1,0,2,0,0,1,0,59,True,False,False
34,97,1,1,0,8,60,1,1,2,1,1,1,4,0,0,0,0,74,False,True,False
13,78,1,0,1,5,54,0,1,2,0,2,0,3,1,1,0,0,62,False,False,True
14,63,0,0,1,9,72,1,1,3,0,0,0,4,1,0,0,1,59,False,False,True
17,98,1,2,1,7,72,2,1,0,0,1,0,3,0,0,0,0,71,False,False,True
28,95,1,1,0,8,96,1,1,1,1,1,0,3,0,2,1,0,73,False,True,False
20,90,2,1,1,4,56,1,1,0,0,2,1,1,0,0,1,0,68,False,False,True
13,97,1,1,1,8,81,1,1,3,0,1,0,1,0,0,2,0,68,False,True,False
28,69,1,1,1,8,66,1,1,0,0,1,0,6,0,1,2,0,66,False,False,True
24,93,0,2,1,8,56,1,1,1,0,1,0,3,0,1,1,0,69,False,True,False
23,88,1,1,0,8,70,1,1,2,1,2,0,4,0,0,0,1,70,False,True,False
24,95,1,2,1,7,71,2,1,1,1,2,0,3,0,0,0,0,74,False,False,True
34,92,2,1,0,7,68,0,1,0,1,2,0,5,0,1,0,1,75,False,False,True
33,74,1,1,1,6,88,1,1,2,1,1,1,3,0,1,0,0,71,False,True,False
16,91,2,2,1,6,92,0,1,2,0,2,1,3,0,0,1,0,71,False,False,True
30,70,1,1,0,9,57,1,1,1,0,1,0,4,0,1,2,1,65,True,False,False
22,73,0,1,0,6,58,2,1,1,1,1,1,3,0,2,1,0,65,False,False,True
23,64,1,2,0,4,71,0,1,2,1,1,0,1,0,2,0,0,65,True,False,False
10,97,1,1,0,6,66,1,1,2,0,1,0,2,0,2,0,1,67,False,True,False
19,72,1,1,1,8,91,2,1,1,0,1,1,4,0,-1,1,0,67,False,False,True
15,81,1,1,1,7,100,1,1,1,0,1,0,3,0,2,1,0,67,False,True,False
25,76,2,2,1,8,59,1,1,4,1,1,1,4,0,1,0,1,71,False,True,False
26,98,2,0,0,4,88,0,1,1,1,2,0,1,0,1,1,1,72,False,True,False
8,73,1,2,1,4,80,0,1,0,0,2,0,4,0,1,1,0,62,False,True,False
20,91,2,0,1,7,82,1,1,0,1,1,0,4,0,1,0,0,70,False,True,False
27,94,1,2,0,9,63,2,1,0,0,1,0,4,0,1,0,1,72,False,True,False
19,77,0,1,1,4,55,1,1,0,1,0,0,4,0,1,1,0,64,False,False,True
24,75,2,0,1,8,77,2,1,1,0,1,1,1,0,1,1,0,66,True,False,False
22,90,0,1,1,9,81,1,1,0,1,1,0,4,0,0,0,0,69,False,True,False
22,97,2,1,0,7,98,2,1,0,1,1,0,0,0,1,1,1,71,True,False,False
18,90,1,0,0,8,84,2,1,2,0,2,1,3,0,0,1,0,68,False,False,True
13,69,1,1,1,7,72,0,1,2,2,1,0,2,0,0,1,1,63,False,False,True
13,96,1,2,1,7,100,1,0,4,1,2,0,3,0,0,0,0,71,True,False,False
24,76,2,0,1,8,69,0,1,3,0,1,1,1,0,0,-1,0,65,True,False,False
20,83,0,2,1,10,58,1,1,0,0,2,0,1,0,0,0,1,66,False,True,False
19,93,0,0,1,6,81,1,1,2,2,1,1,3,1,1,1,1,68,False,False,True
17,68,1,1,1,7,63,1,0,0,0,1,0,3,0,0,1,0,61,False,True,False
18,91,0,2,0,6,96,1,1,2,0,1,1,3,0,2,0,0,71,False,False,True
26,84,1,2,1,7,71,1,1,0,1,1,0,2,0,0,0,1,70,False,True,False
18,96,2,0,0,7,57,0,1,1,0,1,0,3,0,0,1,1,66,True,False,False
12,67,2,1,1,9,57,0,1,0,0,1,1,2,0,1,1,0,61,False,False,True
24,77,2,0,1,9,82,0,1,1,1,1,1,2,0,0,0,0,67,False,True,False
19,93,2,1,1,8,68,1,1,1,2,2,0,3,0,2,0,1,72,False,False,True
20,61,2,2,0,9,68,1,1,1,2,0,1,3,0,0,0,1,65,False,False,True
30,64,2,1,0,6,81,0,1,3,1,1,0,2,0,1,0,1,68,True,False,False
20,100,0,1,1,6,61,2,0,3,1,1,0,4,0,1,2,0,70,False,False,True
22,71,1,0,1,8,57,1,1,1,0,2,0,4,0,0,1,0,63,True,False,False
13,99,2,0,0,7,83,1,1,1,1,1,0,4,0,2,2,1,69,False,True,False
19,67,1,0,0,10,50,1,1,0,2,1,0,3,0,0,0,0,62,False,False,True
24,74,2,2,0,4,95,2,1,1,2,1,0,4,0,2,1,1,71,False,True,False
11,90,0,0,1,8,59,0,1,1,0,2,0,4,0,0,0,0,64,False,False,True
21,86,2,1,0,8,72,1,1,0,2,2,0,3,0,0,1,0,69,False,False,True
21,83,1,2,1,6,61,2,1,2,0,2,0,3,0,2,0,0,71,False,False,True
20,81,0,1,1,6,61,0,0,0,0,1,0,4,1,0,0,1,63,False,False,True
26,94,0,2,1,6,92,0,1,1,0,2,0,3,0,0,0,1,72,False,True,False
22,69,1,1,1,5,79,1,1,1,0,0,0,3,0,1,0,0,66,False,False,True
29,78,2,1,1,9,66,1,1,2,0,1,0,4,0,0,1,0,69,False,True,False
14,66,1,1,1,10,63,0,1,0,0,1,0,3,0,0,1,0,60,False,False,True
21,84,2,2,1,6,61,0,1,1,1,2,1,4,0,0,1,1,68,True,False,False
21,70,1,2,0,6,78,1,1,3,1,0,0,2,0,1,2,0,65,False,True,False
14,73,2,1,0,5,87,2,1,2,1,1,0,4,0,1,0,1,67,False,False,True
26,79,1,0,1,5,63,1,1,0,0,1,0,2,0,0,0,0,66,False,False,True
34,61,1,1,1,6,67,2,1,1,2,1,1,2,0,2,1,0,68,False,True,False
20,64,0,1,1,9,86,1,1,0,0,2,1,4,0,0,0,1,63,True,False,False
23,87,2,2,1,10,87,1,1,1,1,1,1,3,0,1,0,0,73,False,False,True
21,77,1,1,1,6,60,1,1,1,1,1,1,3,0,1,1,0,66,False,True,False
16,95,0,1,1,6,69,0,1,2,0,2,0,3,1,1,0,0,67,False,True,False
9,88,0,1,1,5,93,0,1,2,1,1,0,4,0,2,0,0,66,False,True,False
16,60,1,0,0,8,87,0,1,0,0,0,0,5,0,0,0,0,60,False,False,True
12,85,2,2,0,8,58,0,1,1,0,2,0,3,0,2,0,0,67,False,False,True
30,64,1,1,0,7,69,1,1,3,2,0,0,4,0,0,0,1,67,True,False,False
19,91,1,1,1,6,99,2,1,0,1,1,0,2,0,0,0,1,70,False,True,False
18,100,2,0,0,9,76,0,1,1,0,1,0,2,0,0,0,1,69,False,False,True
25,81,1,0,1,8,86,1,1,1,0,1,0,3,0,2,0,0,68,True,False,False
13,87,2,0,1,8,55,2,1,1,2,2,1,3,0,0,0,1,67,False,False,True
15,69,1,2,0,8,92,0,1,0,0,1,0,1,0,1,1,0,63,False,True,False
20,78,2,1,0,7,80,2,1,2,2,1,0,3,0,1,0,0,70,False,False,True
26,94,0,1,0,6,59,2,1,4,0,1,0,3,0,0,0,1,71,False,True,False
23,67,2,2,1,8,69,0,1,1,2,1,0,2,0,0,0,1,67,False,True,False
21,71,1,1,0,8,54,2,1,1,1,1,1,3,0,0,0,0,64,False,True,False
20,78,0,1,0,8,89,2,0,0,1,1,1,4,0,1,0,1,66,False,True,False
22,88,1,1,1,5,87,0,1,1,0,2,0,3,0,2,0,0,70,False,True,False
21,75,1,0,1,8,75,2,1,1,1,1,1,2,0,0,1,0,65,True,False,False
14,97,0,1,1,7,73,1,1,2,1,0,0,3,0,1,1,0,68,False,False,True
20,64,1,0,1,6,73,2,1,3,1,2,0,5,0,2,2,1,65,True,False,False
14,75,2,1,0,8,52,1,1,3,1,1,0,1,0,2,0,0,65,False,True,False
20,88,1,1,1,7,68,1,1,0,0,2,0,4,0,1,0,1,69,False,False,True
17,69,1,1,0,10,56,1,1,1,1,1,0,4,0,0,0,1,63,False,True,False
35,86,0,1,0,8,59,1,1,2,0,0,0,2,0,1,1,1,70,False,False,True
20,67,0,0,1,7,98,1,1,1,1,1,0,4,0,1,0,0,64,False,True,False
12,62,1,2,1,7,63,2,1,1,2,1,0,4,0,0,0,1,62,False,True,False
19,65,2,2,1,5,74,1,1,1,0,-1,1,3,0,0,0,1,66,False,False,True
23,97,2,0,1,9,94,2,1,2,0,1,0,3,0,0,1,0,73,False,False,True
30,82,1,2,1,7,71,1,1,3,0,2,0,3,0,2,2,1,72,False,True,False
16,92,1,1,1,7,76,2,0,0,2,1,1,2,0,2,2,0,68,False,True,False
11,73,1,2,0,5,58,1,0,0,1,1,1,4,0,1,0,0,62,False,False,True
25,84,1,0,0,8,64,1,1,2,0,1,1,4,0,0,-1,0,67,False,True,False
12,80,1,0,0,6,75,1,1,1,0,2,0,4,0,0,1,0,62,True,False,False
17,98,2,2,0,6,68,1,1,2,1,1,0,3,0,0,0,0,72,False,False,True
18,90,0,2,0,7,52,2,1,2,1,2,0,2,0,0,0,0,67,True,False,False
20,89,2,1,1,6,70,0,1,1,0,1,1,3,0,0,1,1,68,False,False,True
24,62,0,2,1,6,91,1,1,2,1,1,0,3,0,0,1,1,65,False,True,False
16,82,1,1,0,7,56,0,1,0,2,2,1,1,1,0,2,1,79,True,False,False
18,79,2,0,0,9,51,2,1,2,1,1,1,3,0,0,0,0,66,False,False,True
20,97,1,1,1,8,56,0,1,1,0,1,1,2,0,0,0,1,68,False,True,False
21,70,0,0,1,8,84,1,1,1,2,2,0,3,1,2,0,0,65,False,False,True
21,71,1,2,1,8,90,1,1,3,0,1,0,4,0,0,1,1,67,False,True,False
23,76,1,2,1,6,52,0,1,3,1,1,0,4,0,1,1,0,67,False,True,False
25,70,0,1,1,9,94,1,1,1,1,-1,0,4,0,0,1,0,67,False,True,False
22,65,1,1,1,4,81,2,1,5,1,1,0,4,0,1,2,1,68,False,False,True
23,94,1,2,0,8,76,0,1,3,1,1,0,3,0,0,1,0,72,False,False,True
11,82,2,1,0,8,63,2,1,1,1,1,0,5,0,0,0,0,65,False,True,False
20,94,0,1,0,7,69,0,1,0,0,1,0,3,1,0,1,1,65,False,False,True
23,93,1,1,1,6,97,0,0,1,1,1,0,2,0,1,1,0,70,False,False,True
24,71,1,1,1,7,96,1,1,2,0,-1,0,2,0,0,0,0,67,True,False,False
16,82,1,2,1,6,81,1,1,1,1,1,1,4,0,1,0,0,68,False,True,False
16,63,1,1,0,8,79,1,1,2,0,2,0,3,0,1,1,0,63,False,False,True
17,97,1,1,1,8,61,0,1,2,0,1,0,2,0,0,0,0,68,False,True,False
23,76,1,2,1,8,98,1,1,0,1,0,0,2,0,2,1,1,69,False,True,False
26,76,0,0,1,8,88,0,1,2,0,0,0,4,0,0,0,0,66,False,False,True
18,72,2,1,1,8,69,2,0,2,2,1,0,4,1,0,2,1,64,False,True,False
25,78,2,0,1,8,91,1,1,3,0,1,0,4,0,0,0,0,69,True,False,False
21,70,0,1,0,6,61,1,1,1,0,1,0,3,0,0,0,0,62,False,True,False
19,75,1,2,1,5,61,2,1,0,1,1,0,3,0,0,0,1,65,True,False,False
19,92,1,1,1,7,90,1,1,1,0,2,0,2,0,0,0,1,70,False,False,True
24,93,0,2,1,8,78,1,1,1,2,1,0,4,0,0,0,1,72,False,True,False
22,72,1,1,0,5,78,2,1,1,0,2,0,3,0,0,0,1,66,False,False,True
34,79,2,0,1,7,79,0,1,3,1,2,1,2,1,0,1,0,70,True,False,False
15,95,1,1,0,9,56,1,0,3,0,2,0,1,0,0,0,0,67,False,False,True
23,62,2,2,1,7,67,0,1,1,0,1,0,4,0,2,1,1,65,True,False,False
17,96,1,0,1,9,79,0,0,3,1,1,1,2,0,2,1,0,68,False,True,False
15,69,0,1,1,9,62,0,1,2,1,2,0,3,0,0,1,0,62,False,True,False
20,87,0,1,1,7,75,2,1,1,0,1,0,3,0,2,0,0,68,True,False,False
21,83,2,1,0,6,78,1,1,2,2,2,0,3,1,0,0,1,69,False,False,True
38,82,1,0,0,6,97,0,1,2,0,1,1,3,0,1,0,0,72,True,False,False
19,94,0,1,0,7,62,1,1,0,1,1,0,3,1,0,1,0,65,True,False,False
13,64,1,2,1,5,72,1,1,2,1,1,1,2,0,2,1,0,63,False,True,False
22,74,2,2,1,5,99,1,1,0,0,1,0,2,0,1,0,1,68,False,True,False
8,82,2,0,0,4,59,1,1,1,1,1,0,2,0,1,0,0,62,False,True,False
19,92,1,1,1,7,89,1,0,0,0,2,1,2,0,2,0,0,69,False,True,False
20,69,1,0,0,10,59,1,1,2,2,2,0,4,0,0,0,1,65,False,False,True
25,92,2,1,0,4,93,2,1,3,2,1,0,2,0,0,0,1,74,False,True,False
26,76,2,0,1,7,74,1,1,4,1,2,0,3,0,0,1,1,70,False,False,True
17,68,1,0,1,7,99,2,1,2,1,1,0,3,0,0,0,1,65,False,False,True
19,90,2,2,0,7,59,0,1,3,2,1,0,3,0,1,1,0,70,False,True,False
15,64,0,0,1,9,84,0,1,0,1,1,0,3,0,1,2,0,59,False,True,False
13,81,0,1,1,6,85,0,1,1,0,1,1,3,0,0,1,0,63,False,True,False
22,63,0,2,1,4,86,0,1,0,0,2,0,4,0,1,0,1,64,False,True,False
12,74,0,2,1,6,55,2,1,0,1,0,0,3,0,2,0,0,63,False,False,True
18,84,2,0,0,6,64,1,1,2,0,2,0,2,0,0,0,1,67,False,False,True
14,82,1,1,1,4,67,1,1,1,2,1,0,4,0,0,1,1,65,False,True,False
23,76,1,1,0,7,66,1,1,2,1,1,0,3,0,1,0,0,67,False,True,False
31,77,2,1,0,5,84,1,1,2,2,2,0,5,0,-1,0,0,73,False,False,True
12,69,2,2,1,7,53,0,1,2,0,2,0,3,0,1,0,0,64,False,True,False
9,78,0,2,0,6,87,1,1,0,1,2,1,3,0,2,0,0,65,False,False,True
19,98,1,2,1,5,76,1,1,2,1,1,1,3,0,0,1,0,72,False,False,True
20,94,2,1,0,8,59,2,1,3,1,1,0,4,0,0,0,1,72,False,False,True
21,66,2,1,0,7,61,1,1,2,2,2,0,2,0,1,0,0,66,False,True,False
17,61,2,1,1,7,55,2,1,1,1,1,1,2,1,1,0,0,62,True,False,False
19,97,0,1,0,8,73,1,1,2,1,1,1,1,0,1,0,0,68,True,False,False
22,81,1,0,1,7,80,0,1,1,1,1,0,3,0,1,1,1,67,False,False,True
26,82,2,0,0,7,79,1,1,1,1,1,0,2,1,2,0,1,69,False,False,True
8,91,2,0,0,6,98,1,1,1,1,1,1,3,0,0,0,1,67,False,False,True
18,73,1,1,0,5,65,1,1,1,0,2,0,3,0,1,1,1,63,True,False,False
21,79,0,1,1,7,88,0,1,0,0,1,1,4,0,0,1,0,65,True,False,False
14,99,2,1,0,6,86,0,1,2,2,2,1,4,0,1,0,0,71,True,False,False
30,87,1,1,0,8,53,0,1,1,0,2,1,1,0,2,0,0,70,False,True,False
16,66,1,1,1,7,97,1,1,5,0,2,0,3,0,2,0,0,68,False,False,True
20,65,1,1,1,8,97,2,1,0,0,1,0,3,0,1,0,1,65,True,False,False
23,68,1,2,1,6,70,1,1,4,1,1,0,2,0,0,0,0,68,False,False,True
16,91,1,1,1,5,71,1,1,2,2,1,0,3,0,1,0,0,69,True,False,False
9,72,1,2,1,10,91,1,0,1,2,1,0,2,0,0,2,1,62,False,True,False
17,61,0,2,1,7,75,1,0,2,1,2,0,4,0,1,0,1,62,True,False,False
26,98,2,0,0,8,90,0,1,1,2,0,0,2,1,2,1,1,72,False,False,True
18,67,2,1,0,5,52,2,1,0,1,1,1,4,0,2,1,0,64,False,True,False
15,60,2,1,0,7,63,0,1,0,0,2,0,1,1,0,2,1,58,False,False,True
26,69,2,1,0,9,55,0,1,1,0,1,0,3,0,1,0,0,66,False,True,False
18,69,1,0,1,5,73,0,1,1,0,2,0,4,0,2,1,0,64,False,False,True
17,77,1,2,1,10,93,0,1,3,2,2,1,1,0,1,2,1,68,False,False,True
21,97,0,0,0,7,78,1,1,0,2,1,0,3,0,2,0,1,69,False,True,False
25,95,0,2,0,6,76,1,1,1,0,1,0,5,0,0,0,0,71,False,False,True
34,78,1,2,1,8,68,1,1,1,1,1,0,2,0,1,0,0,71,True,False,False
25,76,1,1,1,9,53,1,1,0,2,2,1,3,0,0,1,0,67,False,False,True
27,82,2,0,1,6,88,1,1,2,2,2,1,3,0,0,0,0,71,False,True,False
17,70,1,1,1,6,79,0,1,2,1,1,0,3,0,0,-1,1,64,False,False,True
14,62,1,1,1,7,97,2,1,0,1,1,0,1,0,0,1,0,62,False,False,True
20,98,1,1,0,8,72,1,1,1,2,1,0,4,0,0,0,1,70,True,False,False
21,67,0,2,0,7,70,0,1,2,0,1,1,2,0,2,1,1,63,True,False,False
14,68,2,1,1,8,99,2,1,0,2,1,0,3,0,0,0,1,66,False,False,True
19,79,1,1,1,8,57,0,1,2,0,0,0,3,0,0,1,0,65,False,False,True
22,80,1,2,0,7,63,1,1,1,2,1,0,3,0,1,0,0,69,False,False,True
22,61,2,0,1,6,74,1,1,1,0,1,0,3,0,0,0,0,63,True,False,False
23,66,1,1,0,7,76,0,1,1,2,1,0,2,0,1,1,0,64,False,True,False
22,75,1,1,1,10,77,2,1,2,0,0,0,2,0,0,0,0,66,False,True,False
17,87,1,1,1,7,61,1,1,4,2,1,0,3,1,0,0,1,67,True,False,False
17,69,2,2,1,9,96,1,1,2,0,1,0,3,0,1,2,0,66,True,False,False
13,77,0,2,0,6,85,0,1,2,0,1,0,4,0,2,0,1,65,False,True,False
31,82,2,1,1,7,63,1,0,2,2,1,1,2,0,2,1,0,72,False,False,True
20,96,2,1,1,8,65,2,1,0,1,0,0,2,0,0,0,1,70,False,True,False
19,73,1,1,1,9,94,1,1,1,2,0,0,1,0,1,0,1,67,False,False,True
14,65,1,2,0,9,69,0,1,4,1,-1,0,3,0,1,0,0,64,False,True,False
38,80,2,1,0,5,78,1,1,1,0,1,0,4,0,1,2,1,72,False,False,True
14,90,1,1,1,9,56,1,1,0,0,1,0,4,0,0,0,1,65,False,True,False
17,64,2,0,1,10,63,1,1,0,2,1,0,3,0,0,1,1,62,False,False,True
22,77,1,2,0,6,71,2,1,3,0,1,0,4,0,0,2,1,67,True,False,False
24,61,1,1,0,6,83,2,1,0,1,1,0,3,1,0,0,0,64,False,False,True
26,61,1,1,0,7,64,0,1,0,1,1,1,3,0,2,-1,0,63,True,False,False
31,79,1,2,0,7,98,1,1,1,1,2,0,2,0,1,1,0,72,False,True,False
23,72,0,1,0,6,61,2,1,1,2,1,0,5,0,0,0,0,66,False,False,True
14,94,2,1,1,5,89,1,1,0,1,1,0,1,0,2,0,1,70,False,False,True
18,84,1,0,1,9,68,0,1,0,1,2,1,2,0,2,0,1,66,True,False,False
22,78,2,2,0,6,92,0,1,1,2,2,0,3,0,0,1,0,70,False,False,True
32,76,0,0,1,6,96,0,1,0,0,2,0,2,0,0,1,1,67,False,True,False
12,80,1,1,1,7,59,2,1,1,0,2,0,2,0,0,0,1,64,False,False,True
27,62,2,1,0,5,75,1,1,2,1,2,0,2,0,-1,0,0,67,False,False,True
21,96,2,2,1,5,58,1,1,0,2,2,0,4,0,1,2,0,72,False,True,False
25,100,2,0,0,6,85,0,1,1,1,1,0,3,0,0,0,0,72,False,False,True
19,67,2,1,1,8,92,0,1,2,2,1,0,5,0,2,1,1,68,False,True,False
15,65,1,1,1,7,69,1,1,1,2,1,0,3,0,2,0,1,64,False,True,False
25,66,2,1,1,4,70,1,0,1,2,1,0,3,0,0,1,0,66,False,False,True
24,86,0,2,0,9,60,1,1,0,0,2,1,3,0,1,2,0,68,False,False,True
26,86,0,0,0,8,65,0,1,0,0,2,0,4,0,0,0,1,66,False,True,False
20,94,0,2,1,7,66,2,1,1,0,2,1,1,0,0,0,1,70,False,False,True
16,90,2,2,1,7,58,2,1,1,0,1,0,4,0,2,0,1,70,False,True,False
11,78,0,2,1,8,65,1,1,0,1,-1,1,2,0,0,-1,1,62,False,True,False
25,85,0,1,1,10,95,1,1,0,1,0,0,1,0,1,0,0,69,False,False,True
23,88,1,1,1,8,66,0,1,2,1,2,1,2,0,1,1,0,69,False,False,True
14,81,1,1,1,7,64,1,1,2,1,1,0,4,1,1,0,0,66,False,False,True
17,79,2,2,0,5,69,1,1,4,0,1,0,3,0,2,0,1,68,True,False,False
17,86,1,2,0,7,98,1,1,2,0,2,0,5,0,2,1,0,71,False,False,True
11,82,1,1,1,8,88,1,0,1,0,1,1,2,0,2,1,1,64,True,False,False
15,86,0,2,0,7,60,1,1,2,1,1,0,3,0,1,0,0,67,False,False,True
13,85,1,2,1,6,88,1,1,2,1,2,0,3,0,0,1,1,68,False,False,True
18,89,0,2,1,8,88,0,1,0,2,-1,0,1,0,-1,1,0,67,True,False,False
16,86,1,1,0,6,98,2,1,1,0,1,0,3,0,2,0,0,68,False,True,False
10,81,1,2,1,8,95,1,1,5,0,2,0,3,0,0,0,1,69,False,False,True
32,87,1,2,1,6,55,1,1,0,0,2,0,3,0,0,0,0,71,False,True,False
28,78,2,0,1,4,73,0,0,3,0,1,1,4,0,0,1,1,68,False,False,True
15,70,2,2,0,6,85,2,1,0,0,1,1,2,0,1,1,0,65,False,False,True
22,60,0,1,0,7,99,1,1,1,0,2,0,3,0,1,1,0,63,False,True,False
23,82,0,1,1,8,54,1,1,0,1,2,0,1,0,0,0,1,65,True,False,False
27,84,2,2,0,8,68,0,1,3,0,2,1,2,1,2,0,1,72,False,False,True
15,99,0,1,1,5,75,0,1,2,1,0,0,1,0,1,1,0,67,False,True,False
27,74,1,2,0,7,71,1,1,1,1,1,0,3,0,0,0,1,69,False,False,True
17,76,1,1,0,6,73,1,1,3,0,2,1,3,0,2,0,0,67,False,True,False
12,68,2,1,1,6,68,0,1,2,1,1,0,4,0,1,0,0,64,False,False,True
24,63,1,0,0,6,99,0,0,0,0,1,0,3,0,0,1,1,62,False,False,True
28,91,0,1,0,7,90,1,1,2,2,0,1,3,0,0,0,0,71,False,True,False
36,70,0,2,0,10,87,1,1,2,0,1,0,3,0,-1,0,0,70,False,False,True
13,84,0,1,0,10,71,0,1,1,1,2,0,3,0,1,1,0,64,False,True,False
24,88,1,1,1,6,94,1,1,0,0,1,1,2,0,2,1,0,69,True,False,False
18,79,1,1,1,7,55,1,1,1,0,2,0,3,0,0,1,1,65,False,False,True
25,95,2,2,1,7,57,1,1,2,2,1,1,2,0,1,1,1,73,True,False,False
11,78,1,0,1,7,98,0,1,2,1,1,0,3,0,0,0,1,64,False,True,False
12,71,1,2,1,8,78,0,1,2,1,1,0,2,0,2,0,1,64,True,False,False
15,96,1,1,1,7,58,1,1,3,1,1,0,4,0,2,1,0,70,False,True,False
20,94,0,0,1,6,97,0,1,2,1,1,0,5,0,1,0,0,70,False,False,True
16,67,2,2,0,9,99,1,1,2,1,1,0,2,1,0,1,0,64,False,True,False
24,61,0,1,0,5,94,1,1,3,1,2,1,2,1,1,1,1,64,False,True,False
26,64,1,1,1,7,62,2,1,3,1,2,1,2,0,0,0,0,66,True,False,False
24,71,0,2,1,5,64,1,1,1,1,1,0,3,0,1,0,0,66,False,True,False
30,99,1,1,1,5,70,0,1,2,1,1,0,4,0,0,0,1,74,False,True,False
22,82,2,2,0,8,79,1,0,2,1,1,0,1,0,1,0,1,69,True,False,False
13,75,0,2,1,6,100,2,1,1,1,1,0,3,0,2,0,0,67,False,False,True
28,96,1,1,0,4,98,2,1,5,0,1,0,5,1,0,2,0,73,False,True,False
16,78,0,1,0,6,96,2,1,0,1,1,0,1,0,2,0,1,66,False,False,True
25,73,2,1,0,6,54,2,1,2,1,1,0,4,0,0,1,1,67,False,True,False
29,98,1,2,1,5,88,0,1,3,0,1,0,2,0,1,0,0,75,False,True,False
23,94,1,2,1,8,94,0,1,2,1,2,0,2,0,0,0,0,73,False,False,True
11,94,1,1,0,5,67,1,1,2,2,1,0,5,0,0,0,1,67,False,True,False
14,80,2,0,1,6,61,1,1,0,1,2,0,4,0,1,1,1,65,False,True,False
28,92,1,1,1,7,87,0,1,1,0,0,0,1,0,0,0,1,71,False,False,True
19,67,1,1,1,6,55,0,1,1,1,1,0,4,0,0,0,0,63,False,True,False
20,83,1,0,1,6,97,2,1,2,0,2,0,4,0,0,1,1,68,False,True,False
25,99,1,2,0,6,58,2,1,0,1,1,1,4,0,0,0,0,72,False,False,True
24,72,0,2,1,5,73,0,1,2,1,2,0,2,0,0,0,0,67,False,False,True
22,92,1,2,0,6,99,0,1,1,1,1,0,4,0,1,0,1,71,True,False,False
19,80,0,0,0,8,99,2,1,1,0,1,0,4,0,2,0,0,67,False,False,True
18,62,1,2,1,6,89,1,1,0,2,2,1,3,0,2,0,1,66,False,False,True
25,91,1,2,0,7,92,1,1,3,0,1,0,5,0,0,0,0,72,True,False,False
23,67,0,0,0,9,98,1,1,2,0,2,0,0,0,1,0,1,64,True,False,False
18,85,1,1,0,8,96,1,1,0,2,2,0,3,0,1,1,0,68,True,False,False
26,63,2,2,0,5,81,1,1,0,0,1,0,2,0,0,1,1,65,True,False,False
19,98,1,2,1,8,87,2,1,1,1,1,1,4,0,2,1,0,74,False,False,True
15,72,1,0,1,9,80,1,1,4,1,2,1,4,0,1,1,1,65,False,True,False
15,69,2,0,1,6,75,1,0,2,0,2,0,2,0,0,0,1,63,False,False,True
14,65,1,1,1,5,94,1,1,5,0,1,1,3,0,2,1,0,65,True,False,False
18,98,0,2,1,6,87,1,1,0,1,1,0,1,0,0,0,0,70,False,True,False
27,88,1,2,1,7,93,1,1,0,0,1,0,4,0,0,1,0,71,False,True,False
15,90,1,1,1,8,55,1,1,1,0,1,0,1,0,1,0,1,66,False,True,False
21,80,1,1,1,6,79,0,1,2,1,2,0,3,0,1,0,0,69,False,False,True
16,79,1,2,1,4,66,2,1,2,1,1,0,2,0,1,1,0,67,False,True,False
18,64,1,2,1,5,76,0,1,1,0,1,0,4,0,0,1,0,64,False,False,True
11,82,2,2,0,8,81,2,1,2,0,2,0,2,0,0,1,1,67,False,False,True
19,70,1,2,1,10,92,1,1,1,0,2,0,4,0,0,0,0,67,False,False,True
19,99,2,1,0,7,52,1,1,1,1,1,0,4,0,0,0,0,70,False,True,False
23,92,2,2,0,9,58,1,1,2,0,1,1,1,0,2,0,1,71,False,True,False
21,77,1,0,1,5,96,2,1,2,0,2,1,5,0,0,0,1,68,False,True,False
13,66,2,2,0,6,98,0,1,1,2,2,0,2,0,0,0,0,65,False,False,True
